date,weekday,hour,weather,is_weekend,event,has_event,holiday,covers,total_sales,top_dish,dish_orders
2025-04-17,thursday,19,rain,false,none,false,false,12,636,beef_burger,2
2025-04-17,thursday,20,rain,false,none,false,false,10,470,salmon_bowl,2
2025-04-17,thursday,21,rain,false,none,false,false,6,228,roast_chicken,1
2025-04-17,thursday,22,rain,false,none,false,false,2,116,veggie_pasta,1
2025-04-17,thursday,23,rain,false,none,false,false,1,51,caesar_salad,1
2025-04-18,friday,10,hot,true,none,false,false,3,120,veggie_pasta,1
2025-04-18,friday,11,hot,true,none,false,false,5,255,veggie_pasta,1
2025-04-18,friday,12,hot,true,none,false,false,12,492,beef_burger,3
2025-04-18,friday,13,hot,true,none,false,false,12,552,roast_chicken,3
2025-04-18,friday,14,hot,true,none,false,false,6,252,beef_burger,1
2025-04-18,friday,15,hot,true,none,false,false,3,174,beef_burger,1
2025-04-18,friday,16,hot,true,none,false,false,4,216,beef_burger,1
2025-04-18,friday,17,hot,true,none,false,false,7,406,roast_chicken,2
2025-04-18,friday,18,hot,true,none,false,false,12,660,salmon_bowl,2
2025-04-18,friday,19,hot,true,none,false,false,15,705,salmon_bowl,2
2025-04-18,friday,20,hot,true,none,false,false,14,770,beef_burger,3
2025-04-18,friday,21,hot,true,none,false,false,9,486,roast_chicken,2
2025-04-18,friday,22,hot,true,none,false,false,3,129,beef_burger,1
2025-04-18,friday,23,hot,true,none,false,false,1,44,roast_chicken,1
2025-04-19,saturday,10,rain,true,none,false,false,3,123,salmon_bowl,1
2025-04-19,saturday,11,rain,true,none,false,false,6,252,roast_chicken,2
2025-04-19,saturday,12,rain,true,none,false,false,12,588,beef_burger,2
2025-04-19,saturday,13,rain,true,none,false,false,11,594,caesar_salad,2
2025-04-19,saturday,14,rain,true,none,false,false,7,266,salmon_bowl,1
2025-04-19,saturday,15,rain,true,none,false,false,4,168,roast_chicken,1
2025-04-19,saturday,16,rain,true,none,false,false,4,160,roast_chicken,1
2025-04-19,saturday,17,rain,true,none,false,false,9,342,roast_chicken,3
2025-04-19,saturday,18,rain,true,none,false,false,16,656,roast_chicken,3
2025-04-19,saturday,19,rain,true,none,false,false,18,954,veggie_pasta,3
2025-04-19,saturday,20,rain,true,none,false,false,13,494,roast_chicken,4
2025-04-19,saturday,21,rain,true,none,false,false,9,396,caesar_salad,1
2025-04-19,saturday,22,rain,true,none,false,false,3,114,veggie_pasta,1
2025-04-19,saturday,23,rain,true,none,false,false,1,56,caesar_salad,1
2025-04-20,sunday,10,clear,true,none,false,false,3,123,veggie_pasta,1
2025-04-20,sunday,11,clear,true,none,false,false,6,264,veggie_pasta,1
2025-04-20,sunday,12,clear,true,none,false,false,11,418,salmon_bowl,2
2025-04-20,sunday,13,clear,true,none,false,false,10,540,roast_chicken,3
2025-04-20,sunday,14,clear,true,none,false,false,7,301,salmon_bowl,1
2025-04-20,sunday,15,clear,true,none,false,false,5,245,roast_chicken,2
2025-04-20,sunday,16,clear,true,none,false,false,5,255,veggie_pasta,1
2025-04-20,sunday,17,clear,true,none,false,false,10,410,roast_chicken,3
2025-04-20,sunday,18,clear,true,none,false,false,14,658,beef_burger,3
2025-04-20,sunday,19,clear,true,none,false,false,15,615,beef_burger,3
2025-04-20,sunday,20,clear,true,none,false,false,14,728,salmon_bowl,2
2025-04-20,sunday,21,clear,true,none,false,false,8,408,caesar_salad,1
2025-04-20,sunday,22,clear,true,none,false,false,3,159,salmon_bowl,1
2025-04-20,sunday,23,clear,true,none,false,false,1,53,roast_chicken,1
2025-04-21,monday,10,clear,false,none,false,false,2,112,beef_burger,1
2025-04-21,monday,11,clear,false,none,false,false,4,172,caesar_salad,1
2025-04-21,monday,12,clear,false,none,false,false,9,513,beef_burger,2
2025-04-21,monday,13,clear,false,none,false,false,8,408,roast_chicken,2
2025-04-21,monday,14,clear,false,none,false,false,4,224,salmon_bowl,1
2025-04-21,monday,15,clear,false,none,false,false,3,150,salmon_bowl,1
2025-04-21,monday,16,clear,false,none,false,false,3,159,caesar_salad,1
2025-04-21,monday,17,clear,false,none,false,false,5,205,beef_burger,1
2025-04-21,monday,18,clear,false,none,false,false,10,420,veggie_pasta,2
2025-04-21,monday,19,clear,false,none,false,false,13,689,salmon_bowl,2
2025-04-21,monday,20,clear,false,none,false,false,11,528,beef_burger,2
2025-04-21,monday,21,clear,false,none,false,false,6,240,roast_chicken,2
2025-04-21,monday,22,clear,false,none,false,false,2,104,veggie_pasta,1
2025-04-21,monday,23,clear,false,none,false,false,1,46,veggie_pasta,1
2025-04-22,tuesday,10,hot,false,none,false,false,2,82,caesar_salad,1
2025-04-22,tuesday,11,hot,false,none,false,false,3,156,beef_burger,1
2025-04-22,tuesday,12,hot,false,none,false,false,7,329,veggie_pasta,2
2025-04-22,tuesday,13,hot,false,none,false,false,6,282,beef_burger,1
2025-04-22,tuesday,14,hot,false,none,false,false,4,212,roast_chicken,1
2025-04-22,tuesday,15,hot,false,none,false,false,3,159,veggie_pasta,1
2025-04-22,tuesday,16,hot,false,none,false,false,3,138,roast_chicken,1
2025-04-22,tuesday,17,hot,false,none,false,false,6,294,veggie_pasta,1
2025-04-22,tuesday,18,hot,false,none,false,false,8,448,roast_chicken,2
2025-04-22,tuesday,19,hot,false,none,false,false,11,616,beef_burger,2
2025-04-22,tuesday,20,hot,false,none,false,false,10,410,beef_burger,2
2025-04-22,tuesday,21,hot,false,none,false,false,6,234,beef_burger,1
2025-04-22,tuesday,22,hot,false,none,false,false,2,112,veggie_pasta,1
2025-04-22,tuesday,23,hot,false,none,false,false,1,41,caesar_salad,1
2025-04-23,wednesday,10,clear,false,none,false,false,3,153,veggie_pasta,1
2025-04-23,wednesday,11,clear,false,none,false,false,4,192,veggie_pasta,1
2025-04-23,wednesday,12,clear,false,none,false,false,9,477,veggie_pasta,2
2025-04-23,wednesday,13,clear,false,none,false,false,10,540,beef_burger,2
2025-04-23,wednesday,14,clear,false,none,false,false,6,282,roast_chicken,1
2025-04-23,wednesday,15,clear,false,none,false,false,3,120,veggie_pasta,1
2025-04-23,wednesday,16,clear,false,none,false,false,4,156,beef_burger,1
2025-04-23,wednesday,17,clear,false,none,false,false,7,399,salmon_bowl,1
2025-04-23,wednesday,18,clear,false,none,false,false,10,410,salmon_bowl,2
2025-04-23,wednesday,19,clear,false,none,false,false,13,702,veggie_pasta,3
2025-04-23,wednesday,20,clear,false,none,false,false,11,638,salmon_bowl,2
2025-04-23,wednesday,21,clear,false,none,false,false,7,385,beef_burger,1
2025-04-23,wednesday,22,clear,false,none,false,false,3,162,roast_chicken,1
2025-04-23,wednesday,23,clear,false,none,false,false,1,38,roast_chicken,1
2025-04-24,thursday,10,rain,false,none,false,false,2,104,salmon_bowl,1
2025-04-24,thursday,11,rain,false,none,false,false,4,204,salmon_bowl,1
2025-04-24,thursday,12,rain,false,none,false,false,8,352,roast_chicken,2
2025-04-24,thursday,13,rain,false,none,false,false,7,329,roast_chicken,2
2025-04-24,thursday,14,rain,false,none,false,false,4,160,caesar_salad,1
2025-04-24,thursday,15,rain,false,none,false,false,3,141,beef_burger,1
2025-04-24,thursday,16,rain,false,none,false,false,3,150,veggie_pasta,1
2025-04-24,thursday,17,rain,false,none,false,false,5,235,roast_chicken,1
2025-04-24,thursday,18,rain,false,none,false,false,10,580,beef_burger,3
2025-04-24,thursday,19,rain,false,none,false,false,10,380,beef_burger,2
2025-04-24,thursday,20,rain,false,none,false,false,10,430,veggie_pasta,2
2025-04-24,thursday,21,rain,false,none,false,false,5,190,salmon_bowl,1
2025-04-24,thursday,22,rain,false,none,false,false,3,141,beef_burger,1
2025-04-24,thursday,23,rain,false,none,false,false,1,49,beef_burger,1
2025-04-25,friday,10,hot,true,none,false,false,4,224,roast_chicken,1
2025-04-25,friday,11,hot,true,none,false,false,7,392,veggie_pasta,2
2025-04-25,friday,12,hot,true,none,false,false,15,600,roast_chicken,3
2025-04-25,friday,13,hot,true,none,false,false,12,576,salmon_bowl,2
2025-04-25,friday,14,hot,true,none,false,false,8,360,salmon_bowl,2
2025-04-25,friday,15,hot,true,none,false,false,4,176,roast_chicken,1
2025-04-25,friday,16,hot,true,none,false,false,5,280,roast_chicken,1
2025-04-25,friday,17,hot,true,none,false,false,10,410,salmon_bowl,2
2025-04-25,friday,18,hot,true,none,false,false,16,736,salmon_bowl,3
2025-04-25,friday,19,hot,true,none,false,false,22,1078,beef_burger,5
2025-04-25,friday,20,hot,true,none,false,false,14,798,caesar_salad,2
2025-04-25,friday,21,hot,true,none,false,false,11,429,salmon_bowl,2
2025-04-25,friday,22,hot,true,none,false,false,4,220,roast_chicken,1
2025-04-25,friday,23,hot,true,none,false,false,1,41,salmon_bowl,1
2025-04-26,saturday,10,clear,true,none,false,false,4,184,caesar_salad,1
2025-04-26,saturday,11,clear,true,none,false,false,7,329,salmon_bowl,1
2025-04-26,saturday,12,clear,true,none,false,false,17,986,caesar_salad,2
2025-04-26,saturday,13,clear,true,none,false,false,16,624,veggie_pasta,3
2025-04-26,saturday,14,clear,true,none,false,false,8,424,salmon_bowl,1
2025-04-26,saturday,15,clear,true,none,false,false,5,255,salmon_bowl,1
2025-04-26,saturday,16,clear,true,none,false,false,6,276,salmon_bowl,1
2025-04-26,saturday,17,clear,true,none,false,false,11,605,veggie_pasta,2
2025-04-26,saturday,18,clear,true,none,false,false,18,702,roast_chicken,5
2025-04-26,saturday,19,clear,true,none,false,false,20,1160,beef_burger,4
2025-04-26,saturday,20,clear,true,none,false,false,18,864,veggie_pasta,4
2025-04-26,saturday,21,clear,true,none,false,false,10,580,roast_chicken,3
2025-04-26,saturday,22,clear,true,none,false,false,5,240,salmon_bowl,1
2025-04-26,saturday,23,clear,true,none,false,false,2,86,roast_chicken,1
2025-04-27,sunday,10,hot,true,concert,true,false,3,150,roast_chicken,1
2025-04-27,sunday,11,hot,true,concert,true,false,7,266,roast_chicken,2
2025-04-27,sunday,12,hot,true,concert,true,false,15,600,veggie_pasta,4
2025-04-27,sunday,13,hot,true,concert,true,false,13,559,salmon_bowl,2
2025-04-27,sunday,14,hot,true,concert,true,false,8,336,veggie_pasta,1
2025-04-27,sunday,15,hot,true,concert,true,false,5,205,caesar_salad,1
2025-04-27,sunday,16,hot,true,concert,true,false,6,312,salmon_bowl,1
2025-04-27,sunday,17,hot,true,concert,true,false,10,440,roast_chicken,2
2025-04-27,sunday,18,hot,true,concert,true,false,19,893,salmon_bowl,4
2025-04-27,sunday,19,hot,true,concert,true,false,20,880,beef_burger,5
2025-04-27,sunday,20,hot,true,concert,true,false,20,880,beef_burger,4
2025-04-27,sunday,21,hot,true,concert,true,false,10,470,roast_chicken,3
2025-04-27,sunday,22,hot,true,concert,true,false,4,180,beef_burger,1
2025-04-27,sunday,23,hot,true,concert,true,false,1,38,beef_burger,1
2025-04-28,monday,10,hot,false,festival,true,false,2,102,beef_burger,1
2025-04-28,monday,11,hot,false,festival,true,false,5,195,roast_chicken,1
2025-04-28,monday,12,hot,false,festival,true,false,13,637,beef_burger,3
2025-04-28,monday,13,hot,false,festival,true,false,12,684,caesar_salad,2
2025-04-28,monday,14,hot,false,festival,true,false,7,378,roast_chicken,2
2025-04-28,monday,15,hot,false,festival,true,false,4,196,beef_burger,1
2025-04-28,monday,16,hot,false,festival,true,false,5,215,roast_chicken,1
2025-04-28,monday,17,hot,false,festival,true,false,8,416,caesar_salad,1
2025-04-28,monday,18,hot,false,festival,true,false,13,546,veggie_pasta,2
2025-04-28,monday,19,hot,false,festival,true,false,15,795,caesar_salad,3
2025-04-28,monday,20,hot,false,festival,true,false,15,765,salmon_bowl,2
2025-04-28,monday,21,hot,false,festival,true,false,9,414,veggie_pasta,2
2025-04-28,monday,22,hot,false,festival,true,false,3,159,roast_chicken,1
2025-04-28,monday,23,hot,false,festival,true,false,1,58,caesar_salad,1
2025-04-29,tuesday,10,clear,false,none,false,false,2,104,beef_burger,1
2025-04-29,tuesday,11,clear,false,none,false,false,4,156,caesar_salad,1
2025-04-29,tuesday,12,clear,false,none,false,false,10,520,veggie_pasta,2
2025-04-29,tuesday,13,clear,false,none,false,false,9,369,caesar_salad,1
2025-04-29,tuesday,14,clear,false,none,false,false,5,215,beef_burger,1
2025-04-29,tuesday,15,clear,false,none,false,false,3,168,veggie_pasta,1
2025-04-29,tuesday,16,clear,false,none,false,false,4,224,roast_chicken,1
2025-04-29,tuesday,17,clear,false,none,false,false,7,371,roast_chicken,2
2025-04-29,tuesday,18,clear,false,none,false,false,12,492,roast_chicken,3
2025-04-29,tuesday,19,clear,false,none,false,false,13,624,caesar_salad,2
2025-04-29,tuesday,20,clear,false,none,false,false,9,477,salmon_bowl,2
2025-04-29,tuesday,21,clear,false,none,false,false,7,266,veggie_pasta,1
2025-04-29,tuesday,22,clear,false,none,false,false,2,104,veggie_pasta,1
2025-04-29,tuesday,23,clear,false,none,false,false,1,56,salmon_bowl,1
2025-04-30,wednesday,10,hot,false,concert,true,false,3,165,salmon_bowl,1
2025-04-30,wednesday,11,hot,false,concert,true,false,5,215,beef_burger,1
2025-04-30,wednesday,12,hot,false,concert,true,false,13,494,beef_burger,3
2025-04-30,wednesday,13,hot,false,concert,true,false,10,470,salmon_bowl,2
2025-04-30,wednesday,14,hot,false,concert,true,false,8,376,roast_chicken,2
2025-04-30,wednesday,15,hot,false,concert,true,false,4,188,salmon_bowl,1
2025-04-30,wednesday,16,hot,false,concert,true,false,5,205,beef_burger,1
2025-04-30,wednesday,17,hot,false,concert,true,false,9,450,veggie_pasta,2
2025-04-30,wednesday,18,hot,false,concert,true,false,15,765,beef_burger,4
2025-04-30,wednesday,19,hot,false,concert,true,false,18,918,beef_burger,3
2025-04-30,wednesday,20,hot,false,concert,true,false,14,630,caesar_salad,2
2025-04-30,wednesday,21,hot,false,concert,true,false,9,486,caesar_salad,1
2025-04-30,wednesday,22,hot,false,concert,true,false,3,153,beef_burger,1
2025-04-30,wednesday,23,hot,false,concert,true,false,1,42,beef_burger,1
2025-05-01,thursday,10,clear,false,none,false,false,3,117,veggie_pasta,1
2025-05-01,thursday,11,clear,false,none,false,false,5,260,beef_burger,1
2025-05-01,thursday,12,clear,false,none,false,false,12,552,roast_chicken,3
2025-05-01,thursday,13,clear,false,none,false,false,12,624,roast_chicken,3
2025-05-01,thursday,14,clear,false,none,false,false,6,240,beef_burger,1
2025-05-01,thursday,15,clear,false,none,false,false,4,208,beef_burger,1
2025-05-01,thursday,16,clear,false,none,false,false,4,192,salmon_bowl,1
2025-05-01,thursday,17,clear,false,none,false,false,9,387,roast_chicken,2
2025-05-01,thursday,18,clear,false,none,false,false,16,656,roast_chicken,4
2025-05-01,thursday,19,clear,false,none,false,false,14,532,beef_burger,3
2025-05-01,thursday,20,clear,false,none,false,false,14,798,salmon_bowl,3
2025-05-01,thursday,21,clear,false,none,false,false,8,456,salmon_bowl,1
2025-05-01,thursday,22,clear,false,none,false,false,3,150,salmon_bowl,1
2025-05-01,thursday,23,clear,false,none,false,false,1,44,roast_chicken,1
2025-05-02,friday,10,clear,true,festival,true,false,5,290,veggie_pasta,1
2025-05-02,friday,11,clear,true,festival,true,false,11,605,caesar_salad,1
2025-05-02,friday,12,clear,true,festival,true,false,23,1219,beef_burger,5
2025-05-02,friday,13,clear,true,festival,true,false,21,1092,caesar_salad,4
2025-05-02,friday,14,clear,true,festival,true,false,14,784,caesar_salad,2
2025-05-02,friday,15,clear,true,festival,true,false,8,400,salmon_bowl,1
2025-05-02,friday,16,clear,true,festival,true,false,8,408,veggie_pasta,2
2025-05-02,friday,17,clear,true,festival,true,false,19,1083,salmon_bowl,4
2025-05-02,friday,18,clear,true,festival,true,false,33,1650,roast_chicken,9
2025-05-02,friday,19,clear,true,festival,true,false,36,1908,veggie_pasta,6
2025-05-02,friday,20,clear,true,festival,true,false,25,1400,roast_chicken,6
2025-05-02,friday,21,clear,true,festival,true,false,15,765,caesar_salad,3
2025-05-02,friday,22,clear,true,festival,true,false,6,348,veggie_pasta,1
2025-05-02,friday,23,clear,true,festival,true,false,2,94,roast_chicken,1
2025-05-03,saturday,10,clear,true,none,false,false,4,228,salmon_bowl,1
2025-05-03,saturday,11,clear,true,none,false,false,8,376,beef_burger,2
2025-05-03,saturday,12,clear,true,none,false,false,17,986,beef_burger,4
2025-05-03,saturday,13,clear,true,none,false,false,18,774,salmon_bowl,3
2025-05-03,saturday,14,clear,true,none,false,false,9,477,salmon_bowl,1
2025-05-03,saturday,15,clear,true,none,false,false,5,205,veggie_pasta,1
2025-05-03,saturday,16,clear,true,none,false,false,8,360,veggie_pasta,1
2025-05-03,saturday,17,clear,true,none,false,false,11,506,roast_chicken,3
2025-05-03,saturday,18,clear,true,none,false,false,19,1026,salmon_bowl,3
2025-05-03,saturday,19,clear,true,none,false,false,22,1254,beef_burger,4
2025-05-03,saturday,20,clear,true,none,false,false,21,1008,veggie_pasta,5
2025-05-03,saturday,21,clear,true,none,false,false,13,715,salmon_bowl,2
2025-05-03,saturday,22,clear,true,none,false,false,5,270,salmon_bowl,1
2025-05-03,saturday,23,clear,true,none,false,false,1,52,roast_chicken,1
2025-05-04,sunday,10,cold,true,concert,true,false,4,164,veggie_pasta,1
2025-05-04,sunday,11,cold,true,concert,true,false,6,348,roast_chicken,1
2025-05-04,sunday,12,cold,true,concert,true,false,15,705,beef_burger,4
2025-05-04,sunday,13,cold,true,concert,true,false,17,697,veggie_pasta,3
2025-05-04,sunday,14,cold,true,concert,true,false,9,369,salmon_bowl,2
2025-05-04,sunday,15,cold,true,concert,true,false,5,190,beef_burger,1
2025-05-04,sunday,16,cold,true,concert,true,false,7,378,beef_burger,1
2025-05-04,sunday,17,cold,true,concert,true,false,11,561,salmon_bowl,2
2025-05-04,sunday,18,cold,true,concert,true,false,21,1134,roast_chicken,5
2025-05-04,sunday,19,cold,true,concert,true,false,22,1122,salmon_bowl,4
2025-05-04,sunday,20,cold,true,concert,true,false,22,1188,caesar_salad,4
2025-05-04,sunday,21,cold,true,concert,true,false,11,462,roast_chicken,3
2025-05-04,sunday,22,cold,true,concert,true,false,5,200,veggie_pasta,1
2025-05-04,sunday,23,cold,true,concert,true,false,1,43,caesar_salad,1
2025-05-05,monday,10,clear,false,none,false,false,2,116,veggie_pasta,1
2025-05-05,monday,11,clear,false,none,false,false,4,188,caesar_salad,1
2025-05-05,monday,12,clear,false,none,false,false,11,517,salmon_bowl,2
2025-05-05,monday,13,clear,false,none,false,false,9,414,beef_burger,2
2025-05-05,monday,14,clear,false,none,false,false,6,300,roast_chicken,2
2025-05-05,monday,15,clear,false,none,false,false,3,171,veggie_pasta,1
2025-05-05,monday,16,clear,false,none,false,false,4,232,caesar_salad,1
2025-05-05,monday,17,clear,false,none,false,false,6,234,beef_burger,1
2025-05-05,monday,18,clear,false,none,false,false,11,462,salmon_bowl,2
2025-05-05,monday,19,clear,false,none,false,false,14,756,roast_chicken,4
2025-05-05,monday,20,clear,false,none,false,false,11,473,salmon_bowl,2
2025-05-05,monday,21,clear,false,none,false,false,8,368,veggie_pasta,1
2025-05-05,monday,22,clear,false,none,false,false,3,162,salmon_bowl,1
2025-05-05,monday,23,clear,false,none,false,false,1,58,beef_burger,1
2025-05-06,tuesday,10,clear,false,concert,true,false,3,114,veggie_pasta,1
2025-05-06,tuesday,11,clear,false,concert,true,false,7,392,salmon_bowl,1
2025-05-06,tuesday,12,clear,false,concert,true,false,16,880,veggie_pasta,4
2025-05-06,tuesday,13,clear,false,concert,true,false,12,672,beef_burger,3
2025-05-06,tuesday,14,clear,false,concert,true,false,8,360,veggie_pasta,1
2025-05-06,tuesday,15,clear,false,concert,true,false,5,245,roast_chicken,1
2025-05-06,tuesday,16,clear,false,concert,true,false,5,255,beef_burger,1
2025-05-06,tuesday,17,clear,false,concert,true,false,9,477,caesar_salad,1
2025-05-06,tuesday,18,clear,false,concert,true,false,15,750,veggie_pasta,3
2025-05-06,tuesday,19,clear,false,concert,true,false,20,920,beef_burger,5
2025-05-06,tuesday,20,clear,false,concert,true,false,17,901,caesar_salad,3
2025-05-06,tuesday,21,clear,false,concert,true,false,10,540,roast_chicken,2
2025-05-06,tuesday,22,clear,false,concert,true,false,4,216,roast_chicken,1
2025-05-06,tuesday,23,clear,false,concert,true,false,1,53,roast_chicken,1
2025-05-07,wednesday,10,clear,false,none,false,false,2,82,caesar_salad,1
2025-05-07,wednesday,11,clear,false,none,false,false,5,210,roast_chicken,1
2025-05-07,wednesday,12,clear,false,none,false,false,11,517,beef_burger,2
2025-05-07,wednesday,13,clear,false,none,false,false,12,672,roast_chicken,3
2025-05-07,wednesday,14,clear,false,none,false,false,7,329,beef_burger,1
2025-05-07,wednesday,15,clear,false,none,false,false,4,164,veggie_pasta,1
2025-05-07,wednesday,16,clear,false,none,false,false,4,212,roast_chicken,1
2025-05-07,wednesday,17,clear,false,none,false,false,8,400,caesar_salad,1
2025-05-07,wednesday,18,clear,false,none,false,false,14,588,veggie_pasta,3
2025-05-07,wednesday,19,clear,false,none,false,false,16,832,beef_burger,3
2025-05-07,wednesday,20,clear,false,none,false,false,14,798,roast_chicken,4
2025-05-07,wednesday,21,clear,false,none,false,false,8,400,roast_chicken,2
2025-05-07,wednesday,22,clear,false,none,false,false,3,156,veggie_pasta,1
2025-05-07,wednesday,23,clear,false,none,false,false,1,38,caesar_salad,1
2025-05-08,thursday,10,storm,false,none,false,false,1,44,veggie_pasta,1
2025-05-08,thursday,11,storm,false,none,false,false,3,168,salmon_bowl,1
2025-05-08,thursday,12,storm,false,none,false,false,7,266,veggie_pasta,1
2025-05-08,thursday,13,storm,false,none,false,false,7,266,roast_chicken,2
2025-05-08,thursday,14,storm,false,none,false,false,3,168,salmon_bowl,1
2025-05-08,thursday,15,storm,false,none,false,false,2,100,veggie_pasta,1
2025-05-08,thursday,16,storm,false,none,false,false,2,96,caesar_salad,1
2025-05-08,thursday,17,storm,false,none,false,false,5,240,caesar_salad,1
2025-05-08,thursday,18,storm,false,none,false,false,7,385,caesar_salad,1
2025-05-08,thursday,19,storm,false,none,false,false,8,320,roast_chicken,2
2025-05-08,thursday,20,storm,false,none,false,false,9,351,veggie_pasta,2
2025-05-08,thursday,21,storm,false,none,false,false,4,156,roast_chicken,1
2025-05-08,thursday,22,storm,false,none,false,false,2,96,roast_chicken,1
2025-05-08,thursday,23,storm,false,none,false,false,1,39,caesar_salad,1
2025-05-09,friday,10,storm,true,none,false,false,2,82,beef_burger,1
2025-05-09,friday,11,storm,true,none,false,false,3,120,veggie_pasta,1
2025-05-09,friday,12,storm,true,none,false,false,8,304,roast_chicken,2
2025-05-09,friday,13,storm,true,none,false,false,9,405,veggie_pasta,2
2025-05-09,friday,14,storm,true,none,false,false,5,280,roast_chicken,1
2025-05-09,friday,15,storm,true,none,false,false,2,88,veggie_pasta,1
2025-05-09,friday,16,storm,true,none,false,false,3,129,veggie_pasta,1
2025-05-09,friday,17,storm,true,none,false,false,6,330,beef_burger,1
2025-05-09,friday,18,storm,true,none,false,false,9,513,beef_burger,2
2025-05-09,friday,19,storm,true,none,false,false,14,742,roast_chicken,3
2025-05-09,friday,20,storm,true,none,false,false,9,441,veggie_pasta,2
2025-05-09,friday,21,storm,true,none,false,false,6,282,salmon_bowl,1
2025-05-09,friday,22,storm,true,none,false,false,3,141,veggie_pasta,1
2025-05-09,friday,23,storm,true,none,false,false,1,55,salmon_bowl,1
2025-05-10,saturday,10,hot,true,none,false,false,4,192,caesar_salad,1
2025-05-10,saturday,11,hot,true,none,false,false,8,368,salmon_bowl,1
2025-05-10,saturday,12,hot,true,none,false,false,18,936,beef_burger,5
2025-05-10,saturday,13,hot,true,none,false,false,14,588,caesar_salad,2
2025-05-10,saturday,14,hot,true,none,false,false,8,304,beef_burger,2
2025-05-10,saturday,15,hot,true,none,false,false,5,265,caesar_salad,1
2025-05-10,saturday,16,hot,true,none,false,false,6,348,salmon_bowl,1
2025-05-10,saturday,17,hot,true,none,false,false,12,624,caesar_salad,2
2025-05-10,saturday,18,hot,true,none,false,false,18,1026,salmon_bowl,3
2025-05-10,saturday,19,hot,true,none,false,false,21,798,salmon_bowl,3
2025-05-10,saturday,20,hot,true,none,false,false,18,684,roast_chicken,4
2025-05-10,saturday,21,hot,true,none,false,false,10,490,beef_burger,2
2025-05-10,saturday,22,hot,true,none,false,false,5,225,veggie_pasta,1
2025-05-10,saturday,23,hot,true,none,false,false,2,92,beef_burger,1
2025-05-11,sunday,10,rain,true,none,false,false,2,82,veggie_pasta,1
2025-05-11,sunday,11,rain,true,none,false,false,4,220,veggie_pasta,1
2025-05-11,sunday,12,rain,true,none,false,false,9,513,veggie_pasta,2
2025-05-11,sunday,13,rain,true,none,false,false,7,280,roast_chicken,2
2025-05-11,sunday,14,rain,true,none,false,false,6,324,caesar_salad,1
2025-05-11,sunday,15,rain,true,none,false,false,3,114,salmon_bowl,1
2025-05-11,sunday,16,rain,true,none,false,false,3,138,veggie_pasta,1
2025-05-11,sunday,17,rain,true,none,false,false,7,357,roast_chicken,2
2025-05-11,sunday,18,rain,true,none,false,false,12,576,roast_chicken,3
2025-05-11,sunday,19,rain,true,none,false,false,14,756,beef_burger,3
2025-05-11,sunday,20,rain,true,none,false,false,10,450,salmon_bowl,1
2025-05-11,sunday,21,rain,true,none,false,false,7,336,veggie_pasta,1
2025-05-11,sunday,22,rain,true,none,false,false,2,112,roast_chicken,1
2025-05-11,sunday,23,rain,true,none,false,false,1,51,roast_chicken,1
2025-05-12,monday,10,hot,false,none,false,false,2,76,veggie_pasta,1
2025-05-12,monday,11,hot,false,none,false,false,4,232,veggie_pasta,1
2025-05-12,monday,12,hot,false,none,false,false,9,477,roast_chicken,2
2025-05-12,monday,13,hot,false,none,false,false,7,336,roast_chicken,2
2025-05-12,monday,14,hot,false,none,false,false,4,228,roast_chicken,1
2025-05-12,monday,15,hot,false,none,false,false,3,168,veggie_pasta,1
2025-05-12,monday,16,hot,false,none,false,false,3,150,caesar_salad,1
2025-05-12,monday,17,hot,false,none,false,false,6,252,roast_chicken,1
2025-05-12,monday,18,hot,false,none,false,false,10,570,roast_chicken,3
2025-05-12,monday,19,hot,false,none,false,false,10,550,veggie_pasta,2
2025-05-12,monday,20,hot,false,none,false,false,10,570,beef_burger,2
2025-05-12,monday,21,hot,false,none,false,false,5,285,veggie_pasta,1
2025-05-12,monday,22,hot,false,none,false,false,2,114,salmon_bowl,1
2025-05-12,monday,23,hot,false,none,false,false,1,38,caesar_salad,1
2025-05-13,tuesday,10,clear,false,none,false,false,2,88,roast_chicken,1
2025-05-13,tuesday,11,clear,false,none,false,false,3,147,veggie_pasta,1
2025-05-13,tuesday,12,clear,false,none,false,false,10,450,beef_burger,2
2025-05-13,tuesday,13,clear,false,none,false,false,8,448,roast_chicken,2
2025-05-13,tuesday,14,clear,false,none,false,false,6,282,salmon_bowl,1
2025-05-13,tuesday,15,clear,false,none,false,false,3,159,roast_chicken,1
2025-05-13,tuesday,16,clear,false,none,false,false,3,114,beef_burger,1
2025-05-13,tuesday,17,clear,false,none,false,false,7,315,roast_chicken,2
2025-05-13,tuesday,18,clear,false,none,false,false,12,612,caesar_salad,2
2025-05-13,tuesday,19,clear,false,none,false,false,15,660,veggie_pasta,3
2025-05-13,tuesday,20,clear,false,none,false,false,10,520,veggie_pasta,2
2025-05-13,tuesday,21,clear,false,none,false,false,6,288,veggie_pasta,1
2025-05-13,tuesday,22,clear,false,none,false,false,3,156,roast_chicken,1
2025-05-13,tuesday,23,clear,false,none,false,false,1,38,veggie_pasta,1
2025-05-14,wednesday,10,rain,false,none,false,false,2,96,salmon_bowl,1
2025-05-14,wednesday,11,rain,false,none,false,false,3,114,beef_burger,1
2025-05-14,wednesday,12,rain,false,none,false,false,6,246,roast_chicken,1
